gml_id,tur,ad,geojson
bursa_park.976,PARK,ŞEHIT JANDARMA ER YAKUP SARAÇ PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.180525747,40.202441839],[29.180504018,40.202443049],[29.18054966,40.203072846],[29.180564017,40.203101007],[29.180591002,40.203123055],[29.18062715,40.203135138],[29.181224966,40.203153167],[29.181206679,40.202253784],[29.181201647,40.202228123],[29.181184795,40.202205622],[29.181158473,40.202189313],[29.180823332,40.202186942],[29.180820239,40.202443923],[29.180525747,40.202441839]]]]}"
bursa_park.977,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.479649075,40.113659313],[29.479661678,40.113682467],[29.479829234,40.113691304],[29.479863222,40.113670092],[29.479861042,40.113462781],[29.479813803,40.113447556],[29.479649075,40.113659313]]]]}"
bursa_park.978,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.479819514,40.115898424],[29.47941377,40.116507904],[29.479180738,40.116489556],[29.47908826,40.1166548],[29.479121101,40.116695817],[29.479774868,40.116789273],[29.47983727,40.11673503],[29.479877335,40.115898684],[29.479819514,40.115898424]]]]}"
bursa_park.979,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.182165447,40.204686251],[29.182161486,40.205015917],[29.182161397,40.205023318],[29.182176494,40.205019884],[29.182213228,40.20500019],[29.182262802,40.204959345],[29.182371762,40.204719923],[29.182373794,40.204701311],[29.182365914,40.204693853],[29.182348334,40.20469051],[29.182165447,40.204686251]]]]}"
bursa_park.980,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.495733013,40.075249382],[29.495707788,40.075236148],[29.495354085,40.075220636],[29.495285864,40.075264003],[29.495299656,40.075326146],[29.495335144,40.075346438],[29.495690344,40.075384541],[29.495709159,40.07537391],[29.495733013,40.075249382]]]]}"
bursa_park.981,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.490818078,40.074642757],[29.490786728,40.07457618],[29.490627834,40.074531771],[29.49061436,40.074655183],[29.490598519,40.074872662],[29.490657445,40.075331776],[29.490666097,40.075399193],[29.490691202,40.075410077],[29.490720899,40.075411839],[29.490743868,40.075405089],[29.490757168,40.0753859],[29.490686767,40.074897914],[29.490696738,40.074849324],[29.490818078,40.074642757]]]]}"
bursa_park.982,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.510046331,40.0673951],[29.510069775,40.06736358],[29.510028753,40.067178955],[29.509981868,40.067160942],[29.509641937,40.067232985],[29.509583327,40.067260002],[29.509518856,40.067336553],[29.509495411,40.067386085],[29.50950713,40.067480649],[29.509542295,40.067494159],[29.510046331,40.0673951]]]]}"
bursa_park.983,PARK,ÜÇEVLER ÇOCUK PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.517148617,40.101423314],[29.516944134,40.101451232],[29.517060966,40.102101913],[29.517274623,40.102090921],[29.517148617,40.101423314]]]]}"
bursa_park.984,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.518856682,40.101056045],[29.518809476,40.101104372],[29.518844121,40.101208939],[29.518914357,40.101230796],[29.519648263,40.101057478],[29.519678015,40.101015727],[29.519649349,40.100903002],[29.519579517,40.100884039],[29.518856682,40.101056045]]]]}"
bursa_park.985,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.519580329,40.100157523],[29.519769056,40.100971079],[29.519812854,40.101003822],[29.520088269,40.100944511],[29.520115602,40.1009065],[29.519757872,40.100139051],[29.519701658,40.100114556],[29.519601692,40.100134872],[29.519580329,40.100157523]]]]}"
bursa_park.986,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.518562605,40.104278441],[29.518728088,40.104571706],[29.519202596,40.104413818],[29.519033564,40.104114264],[29.518562605,40.104278441]]]]}"
bursa_park.987,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.472025244,40.108326886],[29.472185328,40.108509633],[29.472722087,40.108326142],[29.472738119,40.108293878],[29.472516409,40.108048323],[29.472025244,40.108326886]]]]}"
bursa_park.988,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.473493665,40.111126124],[29.473416754,40.111307684],[29.47357086,40.111374629],[29.473586793,40.111353005],[29.473493665,40.111126124]]]]}"
bursa_park.989,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.523116511,40.079929195],[29.523034472,40.079950223],[29.523087216,40.080086992],[29.523181394,40.080065561],[29.523116511,40.079929195]]]]}"
bursa_park.990,PARK,KAVAKLAR ALTI PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.501191598,40.083556612],[29.502141106,40.083667448],[29.50217467,40.08361695],[29.502214647,40.083066421],[29.501260511,40.082958424],[29.501191598,40.083556612]]]]}"
bursa_park.1177,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.466307498,40.132773809],[29.466698785,40.132765056],[29.466713618,40.132535514],[29.466304553,40.132535385],[29.466307498,40.132773809]]]]}"
bursa_park.995,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.121035513,40.182028021],[29.121571328,40.181931335],[29.121645493,40.181917952],[29.122171927,40.181822956],[29.122243518,40.181810037],[29.122205633,40.181725593],[29.12137611,40.18187628],[29.121325699,40.181885192],[29.1211883,40.181909481],[29.12100193,40.181931406],[29.121035513,40.182028021]]]]}"
bursa_park.996,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.120547264,40.180966451],[29.120553735,40.18096658],[29.120559292,40.180964075],[29.120562287,40.180959697],[29.120561817,40.180954765],[29.120507041,40.180840098],[29.120495335,40.180825282],[29.120477202,40.180814954],[29.120455327,40.18081064],[29.12043295,40.180812981],[29.120217058,40.180869543],[29.120215307,40.180870128],[29.120213702,40.180870923],[29.120212287,40.180871907],[29.120211098,40.180873054],[29.120210168,40.180874334],[29.120209521,40.180875712],[29.120209173,40.180877153],[29.120209136,40.180878618],[29.120209407,40.180880068],[29.120209983,40.180881466],[29.120210845,40.180882773],[29.120210854,40.180882769],[29.12021088,40.180882815],[29.120211856,40.180883849],[29.120213013,40.180884767],[29.120214328,40.18088555],[29.120215773,40.180886183],[29.120217322,40.180886653],[29.120547264,40.180966451]]]]}"
bursa_park.997,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.109367723,40.178143837],[29.109629887,40.178162448],[29.109638247,40.177987538],[29.109489263,40.177987278],[29.109476345,40.177990362],[29.109367723,40.178143837]]]]}"
bursa_park.998,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.831347311,40.233684546],[28.832242193,40.233888094],[28.832329127,40.233628989],[28.831662393,40.233482048],[28.83161916,40.233474857],[28.831574909,40.233472249],[28.831530695,40.233474324],[28.831487108,40.233480908],[28.831445323,40.233492013],[28.831405584,40.233507191],[28.831259728,40.233571186],[28.831327569,40.233671019],[28.831347311,40.233684546]]]]}"
bursa_park.999,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.831834408,40.233379413],[28.833221955,40.233685362],[28.83310887,40.233175542],[28.832973457,40.233253755],[28.83290694,40.233288836],[28.832778527,40.233336169],[28.832626807,40.233365436],[28.83248491,40.233370038],[28.832340495,40.233363899],[28.832181636,40.233336811],[28.83207708,40.233329092],[28.83191381,40.233346715],[28.831829076,40.233361529],[28.831834408,40.233379413]]]]}"
bursa_park.1000,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.83284783,40.233210707],[28.832904773,40.233180676],[28.833329411,40.232935407],[28.83331668,40.232883047],[28.832102458,40.232859183],[28.832207116,40.233248909],[28.832356614,40.2332744],[28.832485682,40.233279888],[28.832609809,40.233275863],[28.832738321,40.233251071],[28.83284783,40.233210707]]]]}"
bursa_park.1001,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.834789785,40.233098706],[28.83514683,40.233059331],[28.835096839,40.232744643],[28.834728982,40.232806578],[28.834789785,40.233098706]]]]}"
bursa_park.1002,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.834385348,40.229337366],[28.83468491,40.229277706],[28.834507239,40.228751155],[28.834222103,40.228806105],[28.834385348,40.229337366]]]]}"
bursa_park.1003,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.817381178,40.234555033],[28.81696076,40.234647755],[28.816869755,40.234667825],[28.816818367,40.23472513],[28.816822686,40.234781385],[28.816832066,40.234856915],[28.816849551,40.234916639],[28.816964189,40.234896925],[28.816984767,40.234967213],[28.81687013,40.234986927],[28.816876994,40.235010374],[28.81689718,40.235127153],[28.816902129,40.235207341],[28.816892885,40.235339982],[28.816948441,40.235386895],[28.817368468,40.235400891],[28.817415878,40.235366438],[28.817425881,40.234581088],[28.817381178,40.234555033]]]]}"
bursa_park.1004,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.816397241,40.241044945],[28.816246991,40.240885916],[28.816194238,40.240936661],[28.816191447,40.240936326],[28.816149202,40.240934363],[28.816092203,40.240930727],[28.816055186,40.240926071],[28.816017817,40.240918061],[28.816003393,40.240990568],[28.815991407,40.241060047],[28.816074713,40.241113579],[28.816160695,40.241189995],[28.816238773,40.241279552],[28.816264833,40.241287067],[28.816332132,40.241263958],[28.816526081,40.241236701],[28.816548577,40.241209095],[28.816515132,40.241135015],[28.81648159,40.241080164],[28.816477765,40.241013991],[28.816451549,40.241029048],[28.816442013,40.241033408],[28.816397241,40.241044945]]]]}"
bursa_park.1005,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.842617094,40.233720272],[28.842904746,40.233518909],[28.842684652,40.233080184],[28.842394476,40.233153462],[28.842573349,40.233681022],[28.842617094,40.233720272]]]]}"
bursa_park.1006,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.839077649,40.23023454],[28.839653326,40.230352342],[28.83969272,40.230239244],[28.839817575,40.230264793],[28.839778181,40.230377891],[28.839972165,40.230417585],[28.839990976,40.230363581],[28.839838372,40.230137027],[28.839096694,40.230160222],[28.839077649,40.23023454]]]]}"
bursa_park.1007,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.839801636,40.23044793],[28.839794721,40.230682146],[28.839965944,40.230481551],[28.839801636,40.23044793]]]]}"
bursa_park.1008,PARK,HARMANLIK PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.846910802,40.231224144],[28.847210137,40.231190433],[28.847060636,40.230691855],[28.846723866,40.230690585],[28.846910802,40.231224144]]]]}"
bursa_park.1009,PARK,BARIŞ PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.847318065,40.231067953],[28.847833193,40.231061195],[28.847810151,40.230694642],[28.847205451,40.230692395],[28.847318065,40.231067953]]]]}"
bursa_park.1010,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.847445476,40.233333867],[28.847626408,40.23332072],[28.847588854,40.232846759],[28.847349694,40.23285014],[28.84739214,40.233333426],[28.847445476,40.233333867]]]]}"
bursa_park.1011,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.851296544,40.230803583],[28.851848726,40.230803569],[28.851827796,40.230470617],[28.851287551,40.230479394],[28.851296544,40.230803583]]]]}"
bursa_park.1012,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.850726553,40.230804137],[28.851214085,40.23079628],[28.851205093,40.23047209],[28.850717581,40.230480038],[28.850726553,40.230804137]]]]}"
bursa_park.1013,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.853589323,40.229872479],[28.853611703,40.229834248],[28.853595716,40.22977158],[28.852240437,40.229790022],[28.852252243,40.229947207],[28.853505644,40.2299228],[28.853557407,40.229904852],[28.853589323,40.229872479]]]]}"
bursa_park.1014,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.201220558,40.219289649],[29.201013154,40.219224985],[29.201014894,40.219233284],[29.201022459,40.219269366],[29.201022517,40.219269366],[29.20102246,40.219269373],[29.201030025,40.219305448],[29.20103004,40.219305448],[29.201030025,40.21930545],[29.201037591,40.21934153],[29.20103766,40.219341531],[29.201037593,40.219341539],[29.201041051,40.219358039],[29.201012019,40.219353653],[29.200958067,40.219345505],[29.200930384,40.219341323],[29.200930383,40.21934133],[29.200930371,40.219341321],[29.200926705,40.219340767],[29.200907939,40.219337933],[29.200908331,40.219304608],[29.200908702,40.219272994],[29.200908754,40.219268581],[29.200909002,40.219247505],[29.20090914,40.219235706],[29.200919763,40.219232676],[29.20091974,40.219232627],[29.200919929,40.219232628],[29.200922074,40.219232016],[29.200922073,40.219232013],[29.200922076,40.219232015],[29.200970286,40.219218261],[29.200981581,40.219215038],[29.200944951,40.21912408],[29.20090315,40.219110461],[29.200733951,40.219175858],[29.200466892,40.219231391],[29.200440438,40.219264176],[29.200648233,40.220062415],[29.20070589,40.220053862],[29.20093831,40.220019381],[29.200956667,40.220090127],[29.200972243,40.220150134],[29.201011278,40.220300379],[29.20131041,40.220253893],[29.201345983,40.22022036],[29.201336167,40.219298284],[29.201309146,40.219280352],[29.201220558,40.219289649]]]]}"
bursa_park.1015,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.197890197,40.217602716],[29.197953891,40.217579562],[29.198112318,40.217521972],[29.197994157,40.217281],[29.197908271,40.217307788],[29.197731252,40.217362768],[29.197588471,40.217406906],[29.197608114,40.217450459],[29.197636267,40.217511905],[29.197661817,40.217564056],[29.197665223,40.217571105],[29.197681992,40.217611845],[29.197690019,40.217629645],[29.197706174,40.217664976],[29.197731813,40.21766029],[29.197890197,40.217602716]]]]}"
bursa_park.1016,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.097896716,40.188610749],[29.097921255,40.188688149],[29.097928391,40.188709284],[29.09799279,40.188899979],[29.098340638,40.188821641],[29.098399036,40.188736544],[29.098342234,40.188528082],[29.097977547,40.188595347],[29.097896716,40.188610749]]]]}"
bursa_park.1017,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.095374623,40.189911333],[29.095365881,40.18988514],[29.095359191,40.189865092],[29.094936077,40.189934608],[29.094941414,40.189989956],[29.094944947,40.190012898],[29.095384313,40.189940368],[29.095374623,40.189911333]]]]}"
bursa_park.1018,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.50361386,40.087540916],[29.503539399,40.087798505],[29.503874288,40.087893727],[29.50402416,40.087582765],[29.503776072,40.087475962],[29.503752282,40.087560275],[29.50361386,40.087540916]]]]}"
bursa_park.1019,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.10601994,40.18806663],[29.106020628,40.187971835],[29.105844163,40.187971692],[29.105698377,40.187967942],[29.105696133,40.188285992],[29.105823297,40.188287745],[29.105886555,40.188288828],[29.106019434,40.188290192],[29.10601994,40.18806663]]]]}"
bursa_park.1020,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.10632861,40.188293704],[29.106353516,40.188174911],[29.106078402,40.188174858],[29.10607814,40.188290788],[29.106150046,40.188291492],[29.10632861,40.188293704]]]]}"
bursa_park.1021,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.106868793,40.18834972],[29.106868795,40.18834972],[29.106968376,40.188351197],[29.106968544,40.188216465],[29.106968635,40.188153681],[29.106904547,40.18815311],[29.106807164,40.188152243],[29.106776223,40.188151968],[29.106608266,40.188148643],[29.106589547,40.188148287],[29.106444304,40.188145534],[29.106439908,40.188343354],[29.106771031,40.188348268],[29.106771032,40.188348268],[29.106868793,40.18834972]]]]}"
bursa_park.1022,PARK,ERIKLI PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.136109446,40.185842416],[29.13602293,40.185830986],[29.135940602,40.185820109],[29.135892812,40.185813795],[29.135765329,40.185796952],[29.135695017,40.185787663],[29.135673104,40.185847302],[29.135663,40.185874799],[29.135585367,40.186086088],[29.135760405,40.186108166],[29.135888061,40.186124268],[29.13601671,40.186140496],[29.136101923,40.186151244],[29.136104575,40.186042386],[29.136106324,40.185970596],[29.136106442,40.185965769],[29.136109446,40.185842416]]]]}"
bursa_park.1023,PARK,BAĞLARALTI GÜL EMINEM PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.134905406,40.184767796],[29.135057424,40.184541298],[29.134802378,40.184454702],[29.134605479,40.184515849],[29.134570914,40.184564993],[29.134681444,40.184656286],[29.134905406,40.184767796]]]]}"
bursa_park.1024,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.134174094,40.185267],[29.13463565,40.185501952],[29.134679305,40.185439813],[29.13428136,40.185183284],[29.134174094,40.185267]]]]}"
bursa_park.1025,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.499362263,40.076066111],[29.499292967,40.076084674],[29.499377741,40.076480999],[29.499405932,40.076492909],[29.499633287,40.076508878],[29.499684213,40.076477126],[29.499734098,40.076175854],[29.499715286,40.076138571],[29.499362263,40.076066111]]]]}"
